round,context_music,context_sports,context_tech,action_taken,reward,true_prob_music,true_prob_sports,true_prob_tech,observed_true_prob,optimal_action,phase
800,0.4178622924677429,0.5312600264636322,0.05087768106862479,2,0,0.7390398587255103,0.16092469421393926,0.10003544706055045,0.10003544706055045,0,music
801,0.5119781016140408,0.029147521973998187,0.4588743764119609,2,0,0.8077961332976932,0.12236956133132391,0.06983430537098285,0.06983430537098285,0,music
802,0.3080608187616842,0.22556886134610524,0.4663703198922105,0,1,0.823040524405014,0.10590156377305561,0.07105791182193043,0.823040524405014,0,music
803,0.39002685098804496,0.41735165808593266,0.19262149092602251,0,1,0.7695957108745763,0.14107700914945295,0.08932727997597079,0.7695957108745763,0,music
804,0.5206843401540823,0.26925745155735065,0.21005820828856708,1,0,0.762111336197502,0.15147752798714376,0.08641113581535421,0.15147752798714376,0,music
805,0.15283441453742336,0.8063137450833398,0.04085184037923678,0,1,0.7587578098759045,0.1364789858145323,0.10476320430956335,0.7587578098759045,0,music
806,0.3914117885196949,0.536291852447122,0.07229635903318297,2,0,0.7457433334528454,0.15555796711191744,0.09869869943523728,0.09869869943523728,0,music
807,0.46403679123283215,0.10676665660998476,0.42919655215718305,2,0,0.8063306409856853,0.12155130877829358,0.07211805023602118,0.07211805023602118,0,music
808,0.45640018237456076,0.4118723943603724,0.13172742326506687,1,0,0.7521618352237187,0.15474431017724544,0.09309385459903585,0.15474431017724544,0,music
809,0.36869536240862183,0.2331880194597663,0.39811661813161187,2,0,0.8079295652766312,0.11707680277534169,0.07499363194802725,0.07499363194802725,0,music
810,0.4089104073885053,0.005007866077505851,0.5860817265339888,0,1,0.8348524591348945,0.10211004197326151,0.06303749889184401,0.8348524591348945,0,music
811,0.24529070408860057,0.5921686469353233,0.16254064897607623,1,0,0.7751578505788109,0.13141368497786682,0.0934284644433222,0.13141368497786682,0,music
812,0.3176622195414447,0.15920760132838493,0.5231301791301703,1,0,0.8311604791256643,0.10141186347822306,0.0674276573961126,0.10141186347822306,0,music
813,0.12362593210114857,0.8562918944750119,0.02008217342383961,0,1,0.756872830750498,0.13612382001764686,0.10700334923185506,0.756872830750498,0,music
814,0.4217053597971366,0.3041062572779335,0.2741883829249299,1,0,0.7823274166869839,0.13468866126216636,0.08298392205084965,0.13468866126216636,0,music
815,0.4612222674410357,0.13861013468512987,0.4001675978738344,2,0,0.8016202730779006,0.12436858623197031,0.07401114069012894,0.07401114069012894,0,music
816,0.6114556227258463,0.015910786712189026,0.3726335905619648,2,0,0.7850610895266152,0.14062209504908216,0.07431681542430268,0.07431681542430268,0,music
817,0.4616504397749944,0.326158612944155,0.2121909472808506,1,0,0.7674957229387488,0.14551249143137449,0.0869917856298765,0.14551249143137449,0,music
818,0.2068805355204817,0.28542399850193495,0.5076954659775834,1,0,0.8355526949790886,0.09525490891613583,0.06919239610477564,0.09525490891613583,0,music
819,0.11465849729578476,0.4967783589339062,0.38856314377030904,1,0,0.8228779239332676,0.0992787176743953,0.07784335839233715,0.0992787176743953,0,music
820,0.14568137398519812,0.6807263607971789,0.173592265217623,0,1,0.7844401407113958,0.12183268006231895,0.09372717922628508,0.7844401407113958,0,music
821,0.27903738222796365,0.586696929277886,0.13426568849415044,2,0,0.7672094475407144,0.13753075999540354,0.09525979246388212,0.09525979246388212,0,music
822,0.4292572865901559,0.5011011925919033,0.06964152081794084,1,1,0.7419142450117163,0.15973414845976702,0.09835160652851664,0.15973414845976702,0,music
823,0.6633169196455995,0.30043909279175307,0.03624398756264739,2,0,0.7127482245377638,0.19002760616972658,0.09722416929250961,0.09722416929250961,0,music
824,0.006058848431592562,0.5366246289926945,0.457316522575713,1,0,0.8394089067736797,0.08665382864827584,0.07393726457804431,0.08665382864827584,0,music
825,0.2491125737133111,0.19683483758077738,0.5540525887059115,0,1,0.839862984570123,0.09411201785672331,0.06602499757315372,0.839862984570123,0,music
826,0.0103684437327948,0.10254277055765845,0.8870887857095467,2,0,0.8923510038399458,0.058479230654359796,0.04916976550569439,0.04916976550569439,0,music
827,0.4944370993139705,0.20489667538310072,0.30066622530292875,0,0,0.7814285748183784,0.13823999113280178,0.08033143404881998,0.7814285748183784,0,music
828,0.6414164180303286,0.17859097606762375,0.17999260590204755,0,1,0.7453362616332707,0.16768981156912002,0.08697392679760933,0.7453362616332707,0,music
829,0.26943227447454576,0.579068104641823,0.1514996208836312,2,0,0.7712426060977161,0.13475045218286966,0.09400694171941439,0.09400694171941439,0,music
830,0.0797663867617418,0.20162551083156532,0.7186081024066927,0,0,0.8705223735027983,0.0719640195018549,0.057513606995346724,0.8705223735027983,0,music
831,0.38512638381532854,0.3691154326859703,0.24575818349870107,2,0,0.7799505391368612,0.13460593694094244,0.08544352392219631,0.08544352392219631,0,music
832,0.10486601466547464,0.37171661456036126,0.5234173707741642,2,0,0.8435877382014887,0.087506844350673,0.06890541744783844,0.06890541744783844,0,music
833,0.33627490006776795,0.4508353429718993,0.2128897569603327,1,0,0.7776399157739824,0.1339137828469512,0.0884463013790665,0.1339137828469512,0,music
834,0.8815211795056207,0.07351067531289664,0.04496814518148265,0,1,0.6915573229826146,0.21568560326924632,0.09275707374813905,0.6915573229826146,0,music
835,0.3963906870076069,0.12171395354706704,0.48189535944532613,1,0,0.8196728465424872,0.11095497423204728,0.06937217922546558,0.11095497423204728,0,music
836,0.5721468561588805,0.22399183454270147,0.20386130929841803,1,0,0.7564142661848154,0.15738787276218683,0.08619786105299776,0.15738787276218683,0,music
837,0.30963447107565245,0.380404889597293,0.30996063932705453,1,0,0.7970845416494056,0.12129603642944128,0.08161942192115307,0.12129603642944128,0,music
838,0.12458092419017854,0.5881294309690619,0.28728964484075953,1,0,0.8057861570458944,0.10910914121095901,0.0851047017431466,0.10910914121095901,0,music
839,0.6759218458094383,0.02050208916551539,0.30357606502504647,2,1,0.7666698766136576,0.15524349014380945,0.07808663324253283,0.07808663324253283,0,music
840,0.40208660330310486,0.3266040920360276,0.2713093046608677,0,1,0.783324839039483,0.13326901979338993,0.08340614116712693,0.783324839039483,0,music
841,0.2667837868296803,0.41202042034995534,0.3211957928203644,2,0,0.8020314051496232,0.11672638258628835,0.08124221226408841,0.08124221226408841,0,music
842,0.3233627110144384,0.24983656082684708,0.42680072815871445,1,0,0.8157400037152358,0.11076272104920692,0.07349727523555717,0.11076272104920692,0,music
843,0.5128383872520658,0.3329668066992434,0.1541948060486909,0,0,0.7517498141088864,0.1576326576524663,0.09061752823864731,0.7517498141088864,0,music
844,0.018520673179733976,0.9355916442313699,0.04588768258889616,0,1,0.7695529755992276,0.12429747331680366,0.10614955108396883,0.7695529755992276,0,music
845,0.11978281157334421,0.40054329900074453,0.4796738894259113,2,0,0.8364340703857799,0.0919405950456085,0.07162533456861174,0.07162533456861174,0,music
846,0.7909300845812705,0.09397508682801355,0.11509482859071594,1,0,0.716960765808603,0.19368724055197548,0.08935199363942149,0.19368724055197548,0,music
847,0.458346627380684,0.17553137180665604,0.36612200081266,0,0,0.7959541879011055,0.12776904180665571,0.07627677029223873,0.7959541879011055,0,music
848,0.9912614970804174,0.006995938332044247,0.001742564587538281,1,0,0.6688417271892381,0.23746151539133833,0.09369675741942357,0.23746151539133833,0,music
849,0.01289789700382223,0.32554324411791175,0.6615588588782659,0,1,0.8665847592602645,0.07234737128352874,0.0610678694562068,0.8665847592602645,0,music
850,0.728334252370626,0.2132264098271567,0.058439337802217314,0,1,0.7110096943677868,0.19453062503346125,0.0944596805987519,0.7110096943677868,0,music
851,0.5215825137967959,0.027629235889192503,0.45078825031401165,1,0,0.8057332010303159,0.12401619735228805,0.07025060161739602,0.12401619735228805,0,music
852,0.5249053479327798,0.36343628697736713,0.11165836508985315,1,0,0.7420337691730535,0.164308423697497,0.09365780712944936,0.164308423697497,0,music
853,0.22171001578521898,0.7026132977210716,0.0756766864937094,1,0,0.7603000004390231,0.1388717693832928,0.10082823017768407,0.1388717693832928,0,music
854,0.5380701522511431,0.17143712548753043,0.29049272226132644,2,0,0.7759936695935756,0.1434613190939232,0.08054501131250112,0.08054501131250112,0,music
855,0.2215538863707756,0.448793314210275,0.32965279941894937,0,1,0.8065367071314525,0.11239201753876107,0.08107127532978636,0.8065367071314525,0,music
856,0.20737424305449625,0.3125282206334536,0.4800975363120502,1,0,0.8314021555190767,0.0976454870443026,0.07095235743662058,0.0976454870443026,0,music
857,0.4626672805314253,0.08078498149990347,0.45654773796867126,0,1,0.8109774142137095,0.11861845718845465,0.07040412859783597,0.8109774142137095,0,music
858,0.24744698747959704,0.32861346896390636,0.4239395435564965,0,1,0.8202374115178142,0.10543962475735684,0.07432296372482902,0.8202374115178142,0,music
859,0.4119249834899378,0.3022241491986603,0.28585086731140197,2,0,0.7852105194589251,0.13252591188709628,0.08226356865397856,0.08226356865397856,0,music
860,0.23613715235961527,0.1891942904822945,0.5746685571580901,2,0,0.8435656404307151,0.09156515987135054,0.0648691996979345,0.0648691996979345,0,music
861,0.015201360884040246,0.6820240060694381,0.3027746330465216,0,0,0.8151420578978767,0.09989580831857102,0.08496213378355233,0.8151420578978767,0,music
862,0.11936317724756351,0.11833388104575172,0.7623029417066847,0,1,0.8739486240203004,0.07107297680667775,0.054978399173021913,0.8739486240203004,0,music
863,0.5494057889155487,0.38871762837179985,0.061876582712651486,2,0,0.7293755475777964,0.17350528395412693,0.09711916846807671,0.09711916846807671,0,music
864,0.8683295160830256,0.13163627852354054,3.420539343390818e-05,2,0,0.6826719102035806,0.22111876863298083,0.09620932116343855,0.09620932116343855,0,music
865,0.6975910251245324,0.1865138002853231,0.1158951745901445,0,0,0.72657872066725,0.18266542424469676,0.09075585508805309,0.72657872066725,0,music
866,0.4855085193820245,0.441498164923152,0.07299331569482352,0,1,0.737598460169412,0.16516302548211234,0.09723851434847562,0.737598460169412,0,music
867,0.3542411945233221,0.525743923845893,0.12001488163078501,2,0,0.7584269845786232,0.14616934592025374,0.09540366950112295,0.09540366950112295,0,music
868,0.1315966042189739,0.07726963240202372,0.7911337633790024,1,0,0.8767794616005402,0.06979420435219151,0.05342633404726825,0.06979420435219151,0,music
869,0.2215154742749537,0.3638471430815951,0.4146373826434512,1,0,0.820408316004022,0.1044293606502883,0.07516232334568955,0.1044293606502883,0,music
870,0.2870733918403474,0.4273989941998965,0.285527613959756,1,0,0.7944261083746578,0.12196537998158861,0.08360851164375355,0.12196537998158861,0,music
871,0.6033671698343054,0.27881477962930784,0.11781805053638662,2,0,0.7360706587758785,0.17188956239930478,0.09203977882481669,0.09203977882481669,0,music
872,0.4905845772300541,0.08798945219141398,0.42142597057853187,0,0,0.803068854232899,0.12455782598605195,0.072373319781049,0.803068854232899,0,music
873,0.281495887808219,0.6573719504163023,0.06113216177547881,2,0,0.7526656134117815,0.14612540013627284,0.10120898645194566,0.10120898645194566,0,music
874,0.034104403951894534,0.37774420033785105,0.5881513957102544,0,1,0.8561383815289181,0.0785450791396557,0.06531653933142616,0.8561383815289181,0,music
875,0.2303243488152469,0.22387826068639347,0.5457973904983596,1,0,0.8397604159141545,0.09358321707674572,0.06665636700909969,0.09358321707674572,0,music
876,0.29804557199004694,0.3647396730846581,0.33721475492529485,2,0,0.8025948765357264,0.11759844592516061,0.07980667753911294,0.07980667753911294,0,music
877,0.6433113190968105,0.3127049647190719,0.04398371618411749,2,0,0.7164461208915606,0.1865819882519819,0.09697189085645756,0.09697189085645756,0,music
878,0.6030899630032092,0.030577791819255042,0.3663322451775359,1,0,0.7846045680534015,0.14058834932971956,0.0748070826168789,0.14058834932971956,0,music
879,0.16916585763029832,0.33728523505099367,0.4935489073187081,2,0,0.8356577350245982,0.09397553682272224,0.07036672815267962,0.07036672815267962,0,music
880,0.47634909924526736,0.039785750708286674,0.48386515004644604,0,1,0.8144745834179952,0.11692578677139179,0.06859962981061289,0.8144745834179952,0,music
881,0.3759513512514453,0.16459201056514508,0.4594566381834096,0,1,0.8174680759752244,0.11158274120385782,0.07094918282091782,0.8174680759752244,0,music
882,0.2771929231690664,0.049931797119352,0.6728752797115816,1,0,0.8548032464230755,0.08622453782390144,0.05897221575302312,0.08622453782390144,0,music
883,0.3827441774205196,0.2487297201540415,0.3685261024254388,2,0,0.8019376514694859,0.1212185083725719,0.07684384015794225,0.07684384015794225,0,music
884,0.25801529022806957,0.584978096541397,0.1570066132305334,2,0,0.7731559132076266,0.13313257750983604,0.09371150928253742,0.09371150928253742,0,music
885,0.33296344502991077,0.1985066445832609,0.4685299103868284,0,1,0.8217647672085712,0.10751367024502673,0.0707215625464021,0.8217647672085712,0,music
886,0.38155965878616266,0.12211785254534248,0.49632248866849493,0,1,0.8229382668199342,0.1084668594061504,0.06859487377391545,0.8229382668199342,0,music
887,0.05920604087448304,0.48813524382112766,0.4526587153043893,1,0,0.8358390758086383,0.0902950207800021,0.0738659034113596,0.0902950207800021,0,music
888,0.28377917421204957,0.26493157114276455,0.45128925464518593,1,0,0.8222335676903368,0.10554142405621676,0.07222500825344637,0.10554142405621676,0,music
889,0.03384214573577044,0.44816609641089017,0.5179917578533393,1,0,0.8465938874189898,0.08367829731348549,0.0697278152675248,0.08367829731348549,0,music
890,0.30850854172702785,0.28178321706553283,0.4097082412074393,0,1,0.8139596530914908,0.11128554106901262,0.07475480583949652,0.8139596530914908,0,music
891,0.6537080655059526,0.22390521345775452,0.12238672103629283,1,0,0.7322364340848876,0.1768125480699196,0.09095101784519286,0.1768125480699196,0,music
892,0.4043932075329683,0.45542099853572876,0.14018579393130298,2,0,0.7582544019417535,0.14859719079513603,0.09314840726311041,0.09314840726311041,0,music
893,0.4859144855443784,0.3215500900453965,0.19253542441022514,2,0,0.7616599522307301,0.15021004545187555,0.08813000231739436,0.08813000231739436,0,music
894,0.29424273041844834,0.3766472672780342,0.3291100023035176,0,1,0.8014762605932093,0.11811008967485645,0.08041364973193418,0.8014762605932093,0,music
895,0.5011931035477516,0.2426582564399389,0.2561486400123095,2,0,0.7725911927217666,0.14405148014810457,0.08335732713012883,0.08335732713012883,0,music
896,0.42163431596927625,0.35936598886027876,0.21899969517044493,2,0,0.7720614827793019,0.1409600681682626,0.08697844905243554,0.08697844905243554,0,music
897,0.15358961296408064,0.2409826481723733,0.6054277388635461,1,0,0.8523580064451208,0.08408400602548118,0.06355798752939805,0.08408400602548118,0,music
898,0.26000044229207453,0.16532876765822002,0.5746707900497056,2,0,0.8421959264643475,0.09309228212508995,0.06471179141056255,0.06471179141056255,0,music
899,0.5191750086698652,0.09472640771917414,0.38609858361096056,1,0,0.7948079759270892,0.13081960856514205,0.07437241550776873,0.13081960856514205,0,music
900,0.29581447994717286,0.696841082144921,0.007344437907906233,1,0,0.7405377741463992,0.1539155288357372,0.10554669701786346,0.1539155288357372,0,music
901,0.45429324199555343,0.5333258622447534,0.012380895759693237,0,0,0.7276779448743149,0.16972456690686794,0.10259748821881719,0.7276779448743149,0,music
902,0.016004187475694348,0.2810827933106402,0.7029130192136654,0,1,0.8715119980404252,0.06978876477231147,0.05869923718726338,0.8715119980404252,0,music
903,0.596546724810226,0.3529051223517381,0.050548152838036,2,0,0.7224577723195266,0.18030186590115307,0.09724036177932031,0.09724036177932031,0,music
904,0.21697291567672447,0.355280615277923,0.42774646904535246,2,0,0.8227609913589414,0.10292034645977433,0.07431866218128425,0.07431866218128425,0,music
905,0.4874408789986746,0.22033603721555314,0.2922230837857723,1,0,0.780437279204044,0.13857158847821197,0.08099113231774409,0.13857158847821197,0,music
906,0.2756786715398319,0.4104871962522786,0.31383413220788964,0,1,0.8001519570684928,0.11816693516752438,0.08168110776398273,0.8001519570684928,0,music
907,0.012911175882478651,0.21927560337550484,0.7678132207420165,2,0,0.8792682579198656,0.0655532132965281,0.05517852878360627,0.05517852878360627,0,music
908,0.15551983728655397,0.4412996085776282,0.4031805541358178,0,1,0.8226984597578548,0.10081176553181695,0.07648977471032835,0.8226984597578548,0,music
909,0.43505862821451885,0.41548459780162245,0.1494567739838586,2,0,0.7575097018005849,0.15046490642946247,0.0920253917699527,0.0920253917699527,0,music
910,0.5608276147191286,0.06740288415200477,0.3717695011288668,2,0,0.7890027453504336,0.1361095338338462,0.07488772081572034,0.07488772081572034,0,music
911,0.4684823475889145,0.15409726443852229,0.3774203879725632,2,0,0.7971582910519901,0.12741126511370857,0.07543044383430138,0.07543044383430138,0,music
912,0.45211017414702703,0.41942690410209055,0.12846292175088236,1,0,0.7518774402586366,0.15471836000812497,0.0934041997332386,0.15471836000812497,0,music
913,0.7915192046388263,0.09710755231864393,0.11137324304252974,2,0,0.7160884122451747,0.19430694281537092,0.08960464493945448,0.08960464493945448,0,music
914,0.6837834387149657,0.1387679505391461,0.17744861074588814,0,1,0.7408286311306608,0.17260648316449964,0.08656488570483965,0.7408286311306608,0,music
915,0.2993968718942844,0.134613741167481,0.5659893869382346,0,1,0.8386276086327893,0.09640754330598819,0.0649648480612226,0.8386276086327893,0,music
916,0.02485936922642133,0.5158749182047054,0.4592657125688732,0,1,0.8386849079757848,0.08764511791124902,0.07366997411296619,0.8386849079757848,0,music
917,0.4043820514455439,0.302165676770452,0.2934522717840041,1,0,0.7871627389234148,0.13102962592134862,0.08180763515523638,0.13102962592134862,0,music
918,0.17625339086949618,0.486971040192482,0.33677556893802185,2,0,0.8107002901231296,0.10831761498095717,0.08098209489591322,0.08098209489591322,0,music
919,0.7111001320728193,0.06983459783393534,0.21906527009324522,2,0,0.7467517598123384,0.16994155656600507,0.08330668362165658,0.08330668362165658,0,music
920,0.3890990914666327,0.3724919478074318,0.23840896072593562,2,0,0.7782810959949853,0.1357832666481865,0.08593563735682819,0.08593563735682819,0,music
921,0.520375723109937,0.46191763353235177,0.017706643357711285,0,1,0.722671875360517,0.17625160009017976,0.10107652454930335,0.722671875360517,0,music
922,0.41874433121166416,0.2623321069852007,0.31892356180313525,2,0,0.7906298921923927,0.12949299964908004,0.07987710815852729,0.07987710815852729,0,music
923,0.46191100434433957,0.18904590339670754,0.34904309225895286,2,0,0.7926849484761266,0.12993191630281567,0.07738313522105768,0.07738313522105768,0,music
924,0.5694473846375617,0.10887525098978425,0.321677364372654,2,0,0.7791944909371952,0.14271643301352835,0.0780890760492765,0.0780890760492765,0,music
925,0.29625188253195406,0.30555481450629113,0.3981933029617547,2,0,0.8129003475358461,0.11146701314044737,0.07563263932370655,0.07563263932370655,0,music
926,0.4531058258132817,0.4304664928565563,0.11642768133016197,0,1,0.7493699024819691,0.15630995791456065,0.09432013960347044,0.7493699024819691,0,music
927,0.5404532110086903,0.44736251790160275,0.01218427108970682,2,0,0.719568555691118,0.17924897780175486,0.10118246650712705,0.10118246650712705,0,music
928,0.4226538105080017,0.2428874730610871,0.33445871643091124,2,0,0.7930869042790466,0.12814490415004717,0.07876819157090617,0.07876819157090617,0,music
929,0.05634411065196342,0.15022064681100195,0.7934352425370346,2,0,0.8803418972043758,0.0660137346839006,0.05364436811172368,0.05364436811172368,0,music
930,0.30415070938337774,0.40126528354308283,0.2945840070735394,2,0,0.79479136513275,0.12243173985689385,0.08277689501035639,0.08277689501035639,0,music
931,0.040507278333993646,0.43315951048831264,0.5263332111776937,0,1,0.8474119607987647,0.08344072631550396,0.06914731288573132,0.8474119607987647,0,music
932,0.0798630789012201,0.4775949274216438,0.4425419936771362,0,0,0.833178759627753,0.0924247883371856,0.07439645203506141,0.833178759627753,0,music
933,0.16895362839280878,0.2882781042665083,0.542768267340683,2,0,0.8428152902301299,0.08992578880217997,0.0672589209676902,0.0672589209676902,0,music
934,0.3137191826571919,0.4999441657839911,0.1863366515588171,2,0,0.7744147299884434,0.13484768884623646,0.0907375811653202,0.0907375811653202,0,music
935,0.2956692356700591,0.3468958184616322,0.35743494586830876,1,0,0.8061812665538337,0.11539850498956389,0.07842022845660229,0.11539850498956389,0,music
936,0.5321306763633984,0.16368463715011286,0.3041846864864888,2,0,0.7790265441099321,0.14129682849704428,0.07967662739302364,0.07967662739302364,0,music
937,0.33758733158316523,0.27562146203929794,0.3867912063775368,1,0,0.8082050723636839,0.1157634363116736,0.07603149132464249,0.1157634363116736,0,music
938,0.14690682457788945,0.4959076468971599,0.35718552852495067,1,0,0.8159026537784577,0.10431196735432947,0.07978537886721272,0.10431196735432947,0,music
939,0.42770685882274195,0.3666221166459751,0.20567102453128286,1,0,0.7690361676713325,0.1430748944306536,0.08788893789801404,0.1430748944306536,0,music
940,0.7311486525170761,0.19532800109290147,0.07352334639002242,2,0,0.714037313987797,0.19265817780854919,0.09330450820365398,0.09330450820365398,0,music
941,0.5930423117207279,0.10986182184582106,0.29709586643345104,2,0,0.7726270017562815,0.14790014504419355,0.07947285319952493,0.07947285319952493,0,music
942,0.3721633695867409,0.27538201976011073,0.3524546106531483,1,0,0.7999453638742504,0.12201785821845756,0.07803677790729198,0.12201785821845756,0,music
943,0.30898305635480144,0.5545494387814227,0.1364675048637759,1,1,0.7652826264086938,0.1400201967070478,0.0946971768842582,0.1400201967070478,0,music
944,0.32499555116841805,0.44107690226783,0.233927546563752,1,1,0.7823819593192141,0.13061889022995646,0.08699915045082958,0.13061889022995646,0,music
945,0.5599684403315479,0.17694444239206206,0.26308711727639,2,0,0.7689836495011821,0.14883653436580202,0.08217981613301598,0.08217981613301598,0,music
946,0.26918298506141636,0.36676554132121847,0.3640514736173652,1,0,0.8090879865093704,0.11270562137308335,0.07820639211754621,0.11270562137308335,0,music
947,0.23908760068609833,0.2572981686393773,0.5036142306745244,1,0,0.8330341090855177,0.09774913150567478,0.06921675940880738,0.09774913150567478,0,music
948,0.6069188961376604,0.015314021969192342,0.3777670818931472,2,0,0.7863607514844285,0.1396039247384889,0.07403532377708263,0.07403532377708263,0,music
949,0.3067577143568598,0.31596816750848244,0.3772741181346576,0,1,0.8087390541625266,0.11430531629915855,0.07695562953831492,0.8087390541625266,0,music
950,0.10262690609835004,0.5913826687855556,0.3059904251160944,2,0,0.8103091598615131,0.10577521275054336,0.08391562738794354,0.08391562738794354,0,music
951,0.2604026196339849,0.35729579430967756,0.38230158605633763,1,0,0.8126842593497307,0.11028785563819672,0.0770278850120726,0.11028785563819672,0,music
952,0.12182268403940633,0.5851467900130194,0.29303052594757434,0,1,0.8069288808040151,0.10837008187211312,0.08470103732387166,0.8069288808040151,0,music
953,0.001000695372579083,0.9724933272685355,0.026505977358885404,0,1,0.7670648633961753,0.12480363398574797,0.10813150261807693,0.7670648633961753,0,music
954,0.13605640189624305,0.43141260773129275,0.4325309903724642,1,0,0.8284161441243929,0.09694130274911526,0.07464255312649187,0.09694130274911526,0,music
955,0.39548701050616747,0.26333509231215496,0.3411778971816775,0,0,0.7962897002079943,0.12513001854699776,0.07858028124500782,0.7962897002079943,0,music
956,0.16389162711323615,0.4223845751620995,0.41372379772466444,0,1,0.8238389887699988,0.10046264401543602,0.0756983672145651,0.8238389887699988,0,music
957,0.5810229355796713,0.09631787475520254,0.32265918966512613,0,1,0.7784169549977303,0.14368573473889917,0.07789731026337057,0.7784169549977303,0,music
958,0.4470537130667194,0.16078081391984456,0.3921654730134359,1,0,0.8012971423946822,0.12403719414699076,0.07466566345832698,0.12403719414699076,0,music
959,0.17871630096171906,0.27101147498322176,0.5502722240550592,1,0,0.8433386643982459,0.08993136115032273,0.06672997445143143,0.08993136115032273,0,music
960,0.21512610807235333,0.15875537459826805,0.6261185173293786,0,1,0.8518763927654069,0.08614792206097241,0.06197568517362054,0.8518763927654069,0,music
961,0.30118641715952493,0.35960385503670844,0.3392097278037666,0,1,0.8027157518742527,0.11764752299334065,0.07963672513240667,0.8027157518742527,0,music
962,0.44090771716657523,0.01757243470221056,0.5415198481312142,2,0,0.8260363333896101,0.10855447960315687,0.065409187007233,0.065409187007233,0,music
963,0.5434907603636703,0.055129733725880155,0.4013795059104495,2,0,0.7956006876297925,0.13124356754398903,0.07315574482621835,0.07315574482621835,0,music
964,0.14985484065541455,0.4254360327133009,0.4247091266312847,1,0,0.8263930461230857,0.09854326923828595,0.07506368463862817,0.09854326923828595,0,music
965,0.48952616854091885,0.052348751816892074,0.4581250796421891,1,0,0.8093079352083002,0.12061697815547691,0.07007508663622274,0.12061697815547691,0,music
966,0.3021226025300355,0.38972471259361824,0.30815268487634623,2,0,0.7973057555206189,0.12087029425505784,0.08182395022432322,0.08182395022432322,0,music
967,0.2589321769943322,0.72017091136009,0.020896911645577738,2,1,0.7463793530613038,0.14867292463221513,0.10494772230648114,0.10494772230648114,0,music
968,0.18865741863499116,0.3799933261675906,0.4313492551974183,2,1,0.8250726744633792,0.1006215841364777,0.07430574140014322,0.07430574140014322,0,music
969,0.24013233740840584,0.6588120266384874,0.10105563595310683,0,1,0.7638201111454168,0.1377124746464994,0.09846741420808372,0.7638201111454168,0,music
970,0.06054570938185161,0.4777998885777947,0.4616544020403537,2,0,0.8370900583061897,0.08965937089199487,0.07325057080181534,0.07325057080181534,0,music
971,0.043025706532964156,0.5755487671049276,0.3814255263621081,1,0,0.8259788461937901,0.09508370494718202,0.07893744885902793,0.09508370494718202,0,music
972,0.11499165076608409,0.485036774589263,0.3999715746446531,0,1,0.824640929314426,0.09831488962651415,0.07704418105905975,0.824640929314426,0,music
973,0.39240648845072446,0.2784130525837469,0.3291804589655286,2,0,0.7944181683142267,0.1261449714571989,0.0794368602285742,0.0794368602285742,0,music
974,0.3445859024963466,0.32746526251667923,0.32794883498697414,2,0,0.7977011701749208,0.12229794607144477,0.08000088375363436,0.08000088375363436,0,music
975,0.38764022691538647,0.40266673479375853,0.20969303829085514,0,1,0.7730238630486258,0.13889981225795914,0.08807632469341513,0.7730238630486258,0,music
976,0.13166848439895623,0.5787006220060766,0.28963089359496724,1,0,0.8057218560011217,0.10941757254757598,0.08486057145130241,0.10941757254757598,0,music
977,0.42316707397966546,0.29893308574102584,0.27789984027930864,2,0,0.7828921852523135,0.13440368253388543,0.08270413221380103,0.08270413221380103,0,music
978,0.46732880715595526,0.1479646452428191,0.3847065476012255,0,1,0.7985079536412998,0.12652932467334288,0.07496272168535731,0.7985079536412998,0,music
979,0.007000024512498142,0.35554912318150894,0.637450852305993,1,0,0.8638298816120973,0.07366140526280242,0.06250871312510031,0.07366140526280242,0,music
980,0.6087602348748166,0.19800652474140645,0.193233240383777,2,0,0.7510150230915401,0.16251058554036987,0.08647439136809011,0.08647439136809011,0,music
981,0.4389534086920835,0.4408958790856373,0.1201507122222792,2,0,0.7513419847801172,0.15442824899279795,0.09422976622708498,0.09422976622708498,0,music
982,0.05508322819835799,0.49790363901647805,0.4470131327851639,0,1,0.8352322153137905,0.09048911129314911,0.07427867339306031,0.8352322153137905,0,music
983,0.19342155457636576,0.385055819083937,0.42152262633969717,1,0,0.823247523175128,0.1018238460327213,0.07492863079215077,0.1018238460327213,0,music
984,0.36957738351842756,0.40403157527709943,0.22639104120447306,1,1,0.7775722998400953,0.13537991845638542,0.08704778170351929,0.13537991845638542,0,music
985,0.3844683674787214,0.4342517526678585,0.1812798798534201,0,1,0.7678752309851624,0.14187046296751743,0.09025430604732024,0.7678752309851624,0,music
986,0.6972605646866693,0.2612891099327835,0.04145032538054727,0,1,0.7104495225434202,0.1932987246625018,0.09625175279407792,0.7104495225434202,0,music
987,0.19353422478737298,0.00020005773147449348,0.8062657174811524,1,0,0.8757144202279669,0.07190713705661912,0.05237844271541407,0.07190713705661912,0,music
988,0.4716769287841418,0.33830622268371063,0.1900168485321476,1,0,0.7623731480101129,0.14912923174397685,0.08849762024591024,0.14912923174397685,0,music
989,0.1862019295011887,0.5666684192517303,0.24712965124708103,0,1,0.7947660930345163,0.11771436412073333,0.08751954284475022,0.7947660930345163,0,music
990,0.2185729087258714,0.3623185999108305,0.4191084913632981,0,1,0.8213011117257041,0.10381356781603769,0.07488532045825812,0.8213011117257041,0,music
